example_id                                                             | status | run_time        |
./spec/models/science_grade4_spec.rb[1:2:1:1]                          | passed | 0.0004 seconds  |
./spec/models/science_grade4_spec.rb[1:2:2:1]                          | passed | 0.00076 seconds |
./spec/models/secondary_maths_english_grade4_spec.rb[1:1:1]            | passed | 0.00422 seconds |
./spec/models/secondary_maths_english_grade4_spec.rb[1:2:1:1]          | passed | 0.00329 seconds |
./spec/models/secondary_maths_english_grade4_spec.rb[1:2:2:1]          | passed | 0.0007 seconds  |
./spec/models/stage_interested_teaching_spec.rb[1:1:1]                 | passed | 0.00313 seconds |
./spec/models/stage_interested_teaching_spec.rb[1:2:1:1]               | passed | 0.00044 seconds |
./spec/models/stage_interested_teaching_spec.rb[1:2:2:1]               | passed | 0.00069 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:1:1]                  | passed | 0.01083 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:1:2]                  | passed | 0.00199 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:1:3]                  | passed | 0.00294 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:1:4]                  | passed | 0.00119 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:2:1]                  | passed | 0.00155 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:2:2]                  | passed | 0.00182 seconds |
./spec/models/start_teacher_training_spec.rb[1:1:2:3]                  | passed | 0.00054 seconds |
./spec/models/start_teacher_training_spec.rb[1:2:1]                    | passed | 0.00036 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:1:1]             | passed | 0.00364 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:1:2]             | passed | 0.0076 seconds  |
./spec/models/subject_interested_teaching_spec.rb[1:1:1:3]             | passed | 0.00344 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:1:4]             | passed | 0.00229 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:1]             | passed | 0.00395 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:2]             | passed | 0.00132 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:3]             | passed | 0.00091 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:4]             | passed | 0.00055 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:5]             | passed | 0.00192 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:6]             | passed | 0.00148 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:7]             | passed | 0.00095 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:8]             | passed | 0.00071 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:9]             | passed | 0.00064 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:10]            | passed | 0.00082 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:11]            | passed | 0.00103 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:12]            | passed | 0.0018 seconds  |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:13]            | passed | 0.00157 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:14]            | passed | 0.00098 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:15]            | passed | 0.00172 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:16]            | passed | 0.00058 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:17]            | passed | 0.00178 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:18]            | passed | 0.00078 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:19]            | passed | 0.00087 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:20]            | passed | 0.00072 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:21]            | passed | 0.00078 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:22]            | passed | 0.00083 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:23]            | passed | 0.00098 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:24]            | passed | 0.00074 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:25]            | passed | 0.00241 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:26]            | passed | 0.00392 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:27]            | passed | 0.00252 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:28]            | passed | 0.00082 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:29]            | passed | 0.00083 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:1:2:30]            | passed | 0.00097 seconds |
./spec/models/subject_interested_teaching_spec.rb[1:2:1]               | passed | 0.00058 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:1:1]                   | passed | 0.00081 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:1:2]                   | passed | 0.00084 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:1:3]                   | passed | 0.00107 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:1:4]                   | passed | 0.00083 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:2:1]                   | passed | 0.00063 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:2:2]                   | passed | 0.00038 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:1:2:3]                   | passed | 0.00035 seconds |
./spec/models/subject_like_to_teach_spec.rb[1:2:1]                     | passed | 0.00036 seconds |
./spec/models/uk_candidate_spec.rb[1:1:1:1]                            | passed | 0.00243 seconds |
./spec/models/uk_candidate_spec.rb[1:1:2:1]                            | passed | 0.0055 seconds  |
./spec/models/uk_candidate_spec.rb[1:1:2:2]                            | passed | 0.00325 seconds |
./spec/models/uk_candidate_spec.rb[1:1:2:3]                            | passed | 0.00604 seconds |
./spec/models/uk_candidate_spec.rb[1:1:2:4]                            | passed | 0.00752 seconds |
./spec/models/uk_candidate_spec.rb[1:1:2:5]                            | passed | 0.00572 seconds |
./spec/models/uk_candidate_spec.rb[1:1:3:1]                            | passed | 0.00111 seconds |
./spec/models/uk_candidate_spec.rb[1:1:3:2]                            | passed | 0.00122 seconds |
./spec/models/uk_candidate_spec.rb[1:1:3:3]                            | passed | 0.00192 seconds |
./spec/models/uk_candidate_spec.rb[1:2:1]                              | passed | 0.00792 seconds |
./spec/models/uk_completion_spec.rb[1:1:1]                             | passed | 0.00434 seconds |
./spec/models/uk_completion_spec.rb[1:2:1:1]                           | passed | 0.00061 seconds |
./spec/models/uk_completion_spec.rb[1:2:2:1]                           | passed | 0.00099 seconds |
./spec/models/uk_new_primary_completion_spec.rb[1:1:1]                 | passed | 0.00242 seconds |
./spec/models/uk_new_primary_completion_spec.rb[1:2:1:1]               | passed | 0.00121 seconds |
./spec/models/uk_new_primary_completion_spec.rb[1:2:2:1]               | passed | 0.00181 seconds |
./spec/models/uk_or_overseas_spec.rb[1:1:1]                            | passed | 0.00501 seconds |
./spec/models/uk_or_overseas_spec.rb[1:2:1:1]                          | passed | 0.00055 seconds |
./spec/models/uk_or_overseas_spec.rb[1:2:2:1]                          | passed | 0.00089 seconds |
./spec/models/uk_telephone_spec.rb[1:1:1:1]                            | passed | 0.00172 seconds |
./spec/models/uk_telephone_spec.rb[1:1:2:1]                            | passed | 0.0016 seconds  |
./spec/models/uk_telephone_spec.rb[1:2:1]                              | passed | 0.00197 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:1:1]                     | passed | 0.00106 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:1:2]                     | passed | 0.00159 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:1:3]                     | passed | 0.00252 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:1:4]                     | passed | 0.00103 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:1]                     | passed | 0.0007 seconds  |
./spec/models/what_subject_degree_spec.rb[1:1:2:2]                     | passed | 0.00053 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:3]                     | passed | 0.00056 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:4]                     | passed | 0.00061 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:5]                     | passed | 0.00143 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:6]                     | passed | 0.00033 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:7]                     | passed | 0.00032 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:8]                     | passed | 0.00045 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:9]                     | passed | 0.00066 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:10]                    | passed | 0.00053 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:11]                    | passed | 0.00059 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:12]                    | passed | 0.00042 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:13]                    | passed | 0.00048 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:14]                    | passed | 0.00058 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:15]                    | passed | 0.00079 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:16]                    | passed | 0.0007 seconds  |
./spec/models/what_subject_degree_spec.rb[1:1:2:17]                    | passed | 0.00157 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:18]                    | passed | 0.00043 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:19]                    | passed | 0.00034 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:20]                    | passed | 0.00055 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:21]                    | passed | 0.00044 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:22]                    | passed | 0.0005 seconds  |
./spec/models/what_subject_degree_spec.rb[1:1:2:23]                    | passed | 0.00212 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:24]                    | passed | 0.0009 seconds  |
./spec/models/what_subject_degree_spec.rb[1:1:2:25]                    | passed | 0.00033 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:26]                    | passed | 0.0007 seconds  |
./spec/models/what_subject_degree_spec.rb[1:1:2:27]                    | passed | 0.00042 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:28]                    | passed | 0.00034 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:29]                    | passed | 0.00039 seconds |
./spec/models/what_subject_degree_spec.rb[1:1:2:30]                    | passed | 0.00039 seconds |
./spec/models/what_subject_degree_spec.rb[1:2:1]                       | passed | 0.00038 seconds |
./spec/requests/registrations_spec.rb[1:1:1:1]                         | passed | 0.30743 seconds |
./spec/requests/registrations_spec.rb[1:1:2:1]                         | passed | 0.00926 seconds |
./spec/requests/registrations_spec.rb[1:2:1:1]                         | passed | 0.22842 seconds |
./spec/requests/registrations_spec.rb[1:2:2:1]                         | passed | 0.01203 seconds |
./spec/requests/sitemaps_spec.rb[1:1:1]                                | passed | 0.02098 seconds |
./spec/services/step_factory_spec.rb[1:1:1:1]                          | passed | 0.00187 seconds |
./spec/services/step_factory_spec.rb[1:1:2:1]                          | passed | 0.00099 seconds |
